Unnamed: 0,category,type,prompt,difficulty,keywords,length
,시나리오,상황극/역할극,장소 '아파트 주차장'에서 길거리에서 만난 두 사람이(가) 코믹 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['길모퉁이 전단지', '백화점 전광판', '길거리 간판']",68
,시나리오,상황극/역할극,장소 '동네 작은 도서관'에서 편의점 앞 커플이(가) 로맨틱 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['계산대 영수증', '지하철 스크린도어', '백화점 전광판']",134
,시나리오,상황극/역할극,장소 '슈퍼마켓 앞'에서 공원에서 뛰노는 아이들이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['버스 안내방송', '길모퉁이 전단지', '슈퍼마켓 계산대']",63
,시나리오,상황극/역할극,장소 '길모퉁이 교차로'에서 택시 기사와 손님이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['헬스장 수건', '교실 칠판', '슈퍼마켓 계산대']",105
,시나리오,상황극/역할극,장소 '동네 광장'에서 동네 주민과 상인이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['계산대 영수증', '아파트 초인종', '백화점 전광판']",74
,시나리오,상황극/역할극,장소 '동네 미술관'에서 동네 공원에서 운동하는 사람들이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['계산대 영수증', '엘리베이터 거울', '슈퍼마켓 장바구니']",107
,시나리오,상황극/역할극,장소 '대형 마트 입구'에서 택배원과 아파트 경비원이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['백화점 전광판', '슈퍼마켓 장바구니', '아파트 초인종']",115
,시나리오,상황극/역할극,장소 '편의점 계산대'에서 편의점 앞 커플이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['노트북 화면', '지하철 손잡이', '헬스장 러닝머신']",128
,시나리오,상황극/역할극,장소 '서점 안'에서 동네 주민과 카페 사장이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['교실 칠판', '슈퍼마켓 계산대', '편의점 간식']",87
,시나리오,상황극/역할극,장소 '지하철 환승 통로'에서 동네 주민과 가게 주인이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['슈퍼마켓 장바구니', '엘리베이터 거울', '헬스장 러닝머신']",103
,시나리오,상황극/역할극,장소 '지하철 환승 통로'에서 회사 상사와 비서이(가) 따뜻한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['슈퍼마켓 계산대', '편의점 유리문', '종이컵 뚜껑']",93
,시나리오,상황극/역할극,장소 '지하철 계단'에서 길거리에서 만난 두 사람이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['지하철 손잡이', '버스 안내방송', '길거리 가로등']",64
,시나리오,상황극/역할극,장소 '편의점 앞 거리'에서 모르는 승객 둘이(가) 서정적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['백화점 전광판', '편의점 냉장고', '헬스장 러닝머신']",108
,시나리오,상황극/역할극,장소 '공원 잔디밭'에서 학교 후배와 선배이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['계산대 영수증', '지하철 안내방송', '편의점 유리문']",54
,시나리오,상황극/역할극,장소 '동네 문구점'에서 동네 주민과 집배원이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['도서관 책상', '노트북 화면', '편의점 간식']",70
,시나리오,상황극/역할극,장소 '동네 철물점'에서 동네 주민과 버스 기사이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['버스 카드단말기', '아파트 초인종', '편의점 계산대 소리']",90
,시나리오,상황극/역할극,장소 '놀이터 미끄럼틀'에서 헬스장에서 만난 두 사람이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['아파트 초인종', '회사 명패', '슈퍼마켓 장바구니']",102
,시나리오,상황극/역할극,장소 '버스 안'에서 택배 기사와 고객이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['백화점 전광판', '학교 종소리', '공원 벤치']",70
,시나리오,상황극/역할극,장소 '공원 분수대'에서 동네 주민과 카페 사장이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['지하철 스크린도어', '버스 안내방송', '지하철 안내방송']",56
,시나리오,상황극/역할극,장소 '건물 옥상 휴게실'에서 버스 안 친구들이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['지하철 스크린도어', '버스 카드단말기', '노트북 화면']",101
,시나리오,상황극/역할극,장소 '공원 분수대'에서 카페 알바와 손님이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['편의점 계산대 소리', '헬스장 수건', '공원 벤치']",61
,시나리오,상황극/역할극,장소 '동네 편의점'에서 서점 주인과 손님이(가) 코믹 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['엘리베이터 버튼', '엘리베이터 거울', '버스 카드단말기']",95
,시나리오,상황극/역할극,장소 '편의점 야외 의자'에서 아파트 경비원과 주민이(가) 코믹 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['엘리베이터 거울', '지하철 스크린도어', '공원 벤치']",98
,시나리오,상황극/역할극,장소 '회사 회의실'에서 지하철 환승객들이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['엘리베이터 버튼', '도서관 조명', '아파트 초인종']",58
,시나리오,상황극/역할극,장소 '길가 벤치'에서 편의점 앞 모르는 두 사람이(가) 스릴러 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['엘리베이터 버튼', '지하철 안내방송', '버스 안내방송']",144
,시나리오,상황극/역할극,장소 '도서관 열람실 옆'에서 편의점 앞 학생들이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['버스 안내방송', '커피 포장컵', '슈퍼마켓 계산대']",69
,시나리오,상황극/역할극,장소 '지하철 환승 통로'에서 주차장 관리인과 운전자이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['학교 종소리', '백화점 쇼핑백', '슈퍼마켓 장바구니']",52
,시나리오,상황극/역할극,장소 '편의점 야외 의자'에서 동네 주민과 상인이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['길거리 간판', '도서관 조명', '백화점 쇼핑백']",69
,시나리오,상황극/역할극,장소 '버스 정류장'에서 동네 술집 손님들이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['헬스장 러닝머신', '버스 카드단말기', '도서관 조명']",105
,시나리오,상황극/역할극,장소 '길모퉁이 포장마차'에서 동네 주민과 상인이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['종이컵 뚜껑', '편의점 냉장고', '슈퍼마켓 장바구니']",62
,시나리오,상황극/역할극,장소 '아파트 엘리베이터'에서 동네 주민과 경찰이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['버스 손잡이', '회사 명패', '지하철 스크린도어']",96
,시나리오,상황극/역할극,장소 '분식집 창가'에서 회사 동료이(가) 서정적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['지하철 스크린도어', '영화관 좌석', '도서관 책상']",146
,시나리오,상황극/역할극,장소 '마트 계산대'에서 학교 급식실의 학생들이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['지하철 안내방송', '버스 카드단말기', '학교 교탁']",76
,시나리오,상황극/역할극,장소 '버스 안 앞자리'에서 헬스장 회원 둘이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['도서관 책상', '마트 시식품', '편의점 간식']",144
,시나리오,상황극/역할극,장소 '주차장 입구'에서 공원 산책로에서 마주친 사람들이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['버스 손잡이', '버스 카드단말기', '지하철 스크린도어']",102
,시나리오,상황극/역할극,장소 '버스 정류장'에서 도서관 직원과 학생이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['커피 포장컵', '지하철 스크린도어', '종이컵 뚜껑']",84
,시나리오,상황극/역할극,장소 '동네 카페 2층'에서 학교 복도에서 마주친 학생들이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['학교 종소리', '도서관 책상', '계산대 영수증']",136
,시나리오,상황극/역할극,장소 '마트 시식 코너'에서 회사 동기이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['아파트 초인종', '편의점 냉장고', '지하철 안내방송']",140
,시나리오,상황극/역할극,장소 '도서관 복도'에서 편의점 옆 테이블 손님들이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['지하철 안내방송', '버스 안내방송', '엘리베이터 거울']",121
,시나리오,상황극/역할극,장소 '서점 안'에서 학교 친구들이(가) 코믹 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['지하철 스크린도어', '버스 손잡이', '길모퉁이 전단지']",93
,시나리오,상황극/역할극,장소 '길모퉁이 슈퍼'에서 편의점 알바와 손님이(가) 스릴러 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['길거리 가로등', '편의점 계산대 소리', '계산대 영수증']",110
,시나리오,상황극/역할극,장소 '사회적 서점'에서 교수와 활동가이(가) 진지한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['기후 협약', '사회 현안', '정치 철학']",121
,시나리오,상황극/역할극,장소 '국제 회담장'에서 환경 과학자와 기자이(가) 사회 비판적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['환경 운동', '정책 발표', '노동자 연설']",149
,시나리오,상황극/역할극,장소 '빈 회사 사무실'에서 법률 상담사와 의뢰인이(가) 사색적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['기후 위기 보고서', '노동 연구소', '정치 캠페인']",125
,시나리오,상황극/역할극,장소 '공익 캠페인 무대'에서 공익 변호사와 의뢰인이(가) 철학적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['사회 연구소', '환경 자료', '환경 보고서']",89
,시나리오,상황극/역할극,장소 '인문학 토론관'에서 사회 철학자와 연구원이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['환경 선언문', '법률', '연설대']",64
,시나리오,상황극/역할극,장소 '환경 포럼 무대'에서 거리 예술가와 시민이(가) 철학적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['정치 회의', '시민 토론', '철학 서재']",92
,시나리오,상황극/역할극,장소 '공동체 카페'에서 시민 인터뷰 진행자와 청년이(가) 진지한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['인권 보고서', '연설대', '환경 자료']",122
,시나리오,상황극/역할극,장소 '공익 세미나실'에서 교사와 학부모이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['정책 선언문', '청년 연대', '복지 포럼']",135
,시나리오,상황극/역할극,장소 '공동체 카페'에서 노동조합 간부와 신입이(가) 사색적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['노동 협약', '정치 캠페인', '환경 포럼']",124
