id,category,type,prompt,difficulty,keywords,length,Unnamed: 0
909,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음으로 새로운 악기를 연주했던 순간',어려움,"['첫경험', '경험담']",600,
910,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '모래사장에서 느낀 시간의 흐름',쉬움,"['자연', '경험담']",600,
911,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '바람이 강하게 부는 날의 특별한 기억',어려움,"['자연', '경험담']",500,
912,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '밤하늘의 별을 바라보며 느낀 생각',중간,"['자연', '경험담']",600,
913,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '친구와 함께한 즉흥 여행',중간,"['우정', '경험담']",600,
914,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '첫 운동 경기 출전의 긴장감',중간,"['첫경험', '경험담']",600,
915,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길가에서 만난 예술가와의 짧은 대화',어려움,"['발견', '경험담']",700,
916,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '친구와의 대화가 삶을 바꾼 사건',어려움,"['우정', '경험담']",600,
917,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '예술 작품을 보고 관점이 바뀐 경험',어려움,"['변화된 시선', '경험담']",700,
918,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '축제에서 우연히 얻은 특별한 추억',어려움,"['축제', '경험담']",600,
919,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '우연히 발견한 오래된 책이 준 교훈',어려움,"['발견', '경험담']",800,
920,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '우연히 발견한 오래된 책이 준 교훈',쉬움,"['발견', '경험담']",700,
921,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '친구와 헤어질 때 느낀 감정',중간,"['우정', '경험담']",800,
922,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '친구에게 처음 솔직하게 털어놓았던 순간',어려움,"['우정', '경험담']",700,
923,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '대형 공연장에서의 감동적인 순간',어려움,"['축제', '경험담']",700,
924,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '첫 독립생활에서 배운 교훈',쉬움,"['첫경험', '경험담']",700,
925,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '첫 아르바이트 날의 긴장과 배움',쉬움,"['첫경험', '경험담']",500,
926,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '새로운 친구와 처음 친해진 계기',어려움,"['우정', '경험담']",600,
927,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '음식 축제에서 배운 새로운 맛과 문화',어려움,"['축제', '경험담']",700,
928,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 축제에서 우연히 만난 사람과의 기억',중간,"['축제', '경험담']",500,
929,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '친구와의 추억이 준 위로',어려움,"['우정', '경험담']",700,
930,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '멀리 이사 간 친구와의 특별한 재회',중간,"['우정', '경험담']",600,
931,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '숨은 맛집에서 경험한 독특한 분위기',어려움,"['발견', '경험담']",600,
932,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '어려운 일을 겪고 감사함을 배우게 된 사건',쉬움,"['변화된 시선', '경험담']",500,
933,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '폭풍우 속에서 안전하게 대피했던 순간',중간,"['자연', '경험담']",600,
934,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '친구와의 추억이 준 위로',쉬움,"['우정', '경험담']",600,
935,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '대화를 통해 편견을 버리게 된 계기',중간,"['변화된 시선', '경험담']",700,
936,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '숨겨진 골목에서 마주한 특별한 풍경',쉬움,"['발견', '경험담']",600,
937,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '오랜 친구와의 갈등을 극복한 경험',어려움,"['우정', '경험담']",800,
938,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '실패 후 자신을 새롭게 바라보게 된 순간',어려움,"['변화된 시선', '경험담']",700,
939,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '봉사활동 후 세상을 다르게 본 경험',쉬움,"['변화된 시선', '경험담']",600,
940,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '축제에서 새로운 문화를 접한 경험',중간,"['축제', '경험담']",600,
941,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '첫 연설에서 느낀 떨림과 성취감',쉬움,"['첫경험', '경험담']",800,
942,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '실패 후 자신을 새롭게 바라보게 된 순간',어려움,"['변화된 시선', '경험담']",600,
943,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '걷다 발견한 예술 작품이 준 감동',어려움,"['발견', '경험담']",800,
944,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '바람이 강하게 부는 날의 특별한 기억',어려움,"['자연', '경험담']",500,
945,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '전통 축제에서의 독특한 경험',쉬움,"['축제', '경험담']",800,
946,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '박물관에서 새롭게 알게 된 사실',중간,"['발견', '경험담']",600,
947,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '지역 행사에서의 봉사 경험',어려움,"['축제', '경험담']",800,
948,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '거리 퍼레이드에서의 뜻밖의 일',중간,"['축제', '경험담']",800,
949,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '강가에서 홀로 산책하며 깨달은 점',쉬움,"['자연', '경험담']",600,
950,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '첫 해외여행에서 겪은 문화적 충격',쉬움,"['첫경험', '경험담']",500,
951,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '음악 페스티벌에서 느낀 자유로움',중간,"['축제', '경험담']",700,
952,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '친구와 함께한 즉흥 여행',쉬움,"['우정', '경험담']",500,
953,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '친구와 헤어질 때 느낀 감정',쉬움,"['우정', '경험담']",800,
954,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '어려운 일을 겪고 감사함을 배우게 된 사건',어려움,"['변화된 시선', '경험담']",600,
955,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '오랜 친구와의 갈등을 극복한 경험',쉬움,"['우정', '경험담']",500,
956,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '첫 독립생활에서 배운 교훈',중간,"['첫경험', '경험담']",700,
957,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '멀리 이사 간 친구와의 특별한 재회',어려움,"['우정', '경험담']",600,
958,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '책을 읽고 삶의 가치관이 변한 경험',중간,"['변화된 시선', '경험담']",800,
959,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '예술 작품을 보고 관점이 바뀐 경험',어려움,"['변화된 시선', '경험담']",500,
960,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '새벽 공기의 상쾌함이 준 활력',쉬움,"['자연', '경험담']",600,
961,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '첫 운동 경기 출전의 긴장감',쉬움,"['첫경험', '경험담']",600,
